,business_id,score,date,type,score_level,diffFromPrev,prevScore
664,1241,90,20171018,routine,3,-2.0,92.0
665,1243,91,20150728,routine,4,,
666,1243,94,20160518,routine,4,3.0,91.0
667,1243,87,20171012,routine,3,-7.0,94.0
668,1249,73,20150224,routine,2,,
669,1249,83,20160216,routine,2,10.0,73.0
670,1249,78,20160926,routine,2,-5.0,83.0
671,1249,78,20171002,routine,2,0.0,78.0
672,1259,92,20150424,routine,4,,
673,1261,90,20150610,routine,3,,
674,1261,91,20150611,routine,4,1.0,90.0
675,1261,90,20151215,routine,3,-1.0,91.0
676,1261,89,20151229,routine,3,-1.0,90.0
677,1261,88,20171201,routine,3,-1.0,89.0
678,1262,88,20150805,routine,3,,
679,1262,90,20171215,routine,3,2.0,88.0
680,1263,96,20150805,routine,4,,
681,1263,94,20171201,routine,4,-2.0,96.0
682,1265,98,20160603,routine,4,,
683,1265,100,20170630,routine,4,2.0,98.0
684,1269,100,20160916,routine,4,,
685,1269,98,20171017,routine,4,-2.0,100.0
686,1274,81,20150507,routine,2,,
687,1274,82,20150924,routine,2,1.0,81.0
688,1274,83,20170809,routine,2,1.0,82.0
689,1289,88,20150323,routine,3,,
690,1289,79,20150923,routine,2,-9.0,88.0
691,1289,94,20161206,routine,4,15.0,79.0
692,1289,85,20170822,routine,2,-9.0,94.0
693,1294,93,20150609,routine,4,,
694,1294,93,20160727,routine,4,0.0,93.0
695,1294,93,20170106,routine,4,0.0,93.0
696,1294,89,20171205,routine,3,-4.0,93.0
697,1296,80,20160209,routine,2,,
698,1296,88,20160927,routine,3,8.0,80.0
699,1296,83,20170926,routine,2,-5.0,88.0
700,1300,82,20150915,routine,2,,
701,1300,65,20160927,routine,1,-17.0,82.0
702,1300,74,20171005,routine,2,9.0,65.0
703,1304,79,20180131,routine,2,,
704,1318,88,20160108,routine,3,,
705,1318,81,20160712,routine,2,-7.0,88.0
706,1318,80,20170725,routine,2,-1.0,81.0
707,1322,89,20160825,routine,3,,
708,1322,94,20171128,routine,4,5.0,89.0
709,1323,94,20170531,routine,4,,
710,1323,94,20171127,routine,4,0.0,94.0
711,1332,86,20160427,routine,3,,
712,1332,87,20171016,routine,3,1.0,86.0
713,1337,88,20160107,routine,3,,
714,1337,81,20160823,routine,2,-7.0,88.0
715,1337,88,20161103,routine,3,7.0,81.0
716,1337,85,20171030,routine,2,-3.0,88.0
717,1339,96,20150306,routine,4,,
718,1339,90,20160414,routine,3,-6.0,96.0
719,1339,90,20161221,routine,3,0.0,90.0
720,1339,80,20170822,routine,2,-10.0,90.0
721,1341,90,20150625,routine,3,,
722,1341,100,20160826,routine,4,10.0,90.0
723,1341,100,20170901,routine,4,0.0,100.0
724,1344,100,20160609,routine,4,,
725,1344,94,20170925,routine,4,-6.0,100.0
726,1345,79,20150623,routine,2,,
727,1345,79,20160722,routine,2,0.0,79.0
728,1345,81,20170928,routine,2,2.0,79.0
729,1347,78,20150410,routine,2,,
730,1347,85,20151014,routine,2,7.0,78.0
731,1347,92,20171201,routine,4,7.0,85.0
732,1350,77,20160518,routine,2,,
733,1350,80,20170105,routine,2,3.0,77.0
734,1350,80,20170118,routine,2,0.0,80.0
735,1351,96,20150302,routine,4,,
736,1351,96,20160629,routine,4,0.0,96.0
737,1352,79,20150521,routine,2,,
738,1352,89,20151007,routine,3,10.0,79.0
739,1352,86,20161129,routine,3,-3.0,89.0
740,1352,86,20170726,routine,3,0.0,86.0
741,1354,96,20150528,routine,4,,
742,1354,92,20160928,routine,4,-4.0,96.0
743,1358,83,20150423,routine,2,,
744,1358,90,20171010,routine,3,7.0,83.0
745,1359,100,20150724,routine,4,,
746,1359,100,20161025,routine,4,0.0,100.0
747,1362,94,20151030,routine,4,,
748,1362,84,20160720,routine,2,-10.0,94.0
749,1362,87,20170511,routine,3,3.0,84.0
750,1366,87,20150528,routine,3,,
751,1366,90,20160602,routine,3,3.0,87.0
752,1366,74,20170725,routine,2,-16.0,90.0
753,1366,81,20180206,routine,2,7.0,74.0
754,1368,98,20150225,routine,4,,
755,1368,91,20160425,routine,4,-7.0,98.0
756,1368,98,20170227,routine,4,7.0,91.0
757,1381,73,20160330,routine,2,,
758,1381,85,20161128,routine,2,12.0,73.0
759,1381,92,20170822,routine,4,7.0,85.0
760,1389,78,20161026,routine,2,,
761,1389,87,20171011,routine,3,9.0,78.0
762,1396,94,20160614,routine,4,,
763,1396,85,20171130,routine,2,-9.0,94.0
764,1398,96,20160609,routine,4,,
765,1399,100,20150520,routine,4,,
766,1399,98,20160503,routine,4,-2.0,100.0
767,1399,98,20161103,routine,4,0.0,98.0
768,1399,96,20171025,routine,4,-2.0,98.0
769,1409,96,20161209,routine,4,,
770,1409,96,20171108,routine,4,0.0,96.0
771,1413,100,20150710,routine,4,,
772,1413,100,20160419,routine,4,0.0,100.0
773,1426,67,20160509,routine,1,,
774,1426,70,20161026,routine,1,3.0,67.0
775,1426,71,20171129,routine,2,1.0,70.0
776,1427,85,20160919,routine,2,,
777,1434,94,20150709,routine,4,,
778,1434,91,20160307,routine,4,-3.0,94.0
779,1434,96,20161205,routine,4,5.0,91.0
780,1434,92,20171201,routine,4,-4.0,96.0
781,1438,87,20160404,routine,3,,
782,1438,90,20161004,routine,3,3.0,87.0
783,1438,92,20170608,routine,4,2.0,90.0
784,1438,94,20171213,routine,4,2.0,92.0
785,1442,85,20160301,routine,2,,
786,1442,94,20170123,routine,4,9.0,85.0
787,1444,96,20160408,routine,4,,
788,1444,100,20161014,routine,4,4.0,96.0
789,1444,100,20170728,routine,4,0.0,100.0
790,1444,100,20180119,routine,4,0.0,100.0
791,1452,87,20170109,routine,3,,
792,1452,89,20171205,routine,3,2.0,87.0
793,1454,94,20160616,routine,4,,
794,1454,100,20170215,routine,4,6.0,94.0
795,1465,94,20150304,routine,4,,
796,1465,87,20150528,routine,3,-7.0,94.0
797,1465,94,20160531,routine,4,7.0,87.0
798,1465,87,20170802,routine,3,-7.0,94.0
799,1466,98,20160815,routine,4,,
800,1466,100,20180119,routine,4,2.0,98.0
801,1469,100,20150414,routine,4,,
802,1469,100,20160502,routine,4,0.0,100.0
803,1469,98,20161128,routine,4,-2.0,100.0
804,1469,98,20171020,routine,4,0.0,98.0
805,1482,90,20160309,routine,3,,
806,1482,74,20170208,routine,2,-16.0,90.0
807,1486,98,20170913,routine,4,,
808,1487,83,20151016,routine,2,,
809,1487,96,20161221,routine,4,13.0,83.0
810,1487,90,20180125,routine,3,-6.0,96.0
811,1493,92,20160331,routine,4,,
812,1493,100,20170809,routine,4,8.0,92.0
813,1496,91,20170616,routine,4,,
814,1505,96,20151005,routine,4,,
815,1505,100,20160822,routine,4,4.0,96.0
816,1505,96,20171017,routine,4,-4.0,100.0
817,1508,84,20150813,routine,2,,
818,1508,88,20160601,routine,3,4.0,84.0
819,1508,93,20170814,routine,4,5.0,88.0
820,1509,90,20161109,routine,3,,
821,1515,100,20150830,routine,4,,
822,1515,92,20160410,routine,4,-8.0,100.0
823,1515,100,20160814,routine,4,8.0,92.0
824,1515,93,20161011,routine,4,-7.0,100.0
825,1515,100,20170919,routine,4,7.0,93.0
826,1516,92,20150419,routine,4,,
827,1516,91,20150830,routine,4,-1.0,92.0
828,1516,91,20150914,routine,4,0.0,91.0
829,1516,94,20160410,routine,4,3.0,91.0
830,1516,100,20160814,routine,4,6.0,94.0
831,1516,90,20161011,routine,3,-10.0,100.0
832,1516,86,20170919,routine,3,-4.0,90.0
833,1517,100,20150419,routine,4,,
834,1517,93,20150830,routine,4,-7.0,100.0
835,1517,90,20160410,routine,3,-3.0,93.0
836,1517,100,20160814,routine,4,10.0,90.0
837,1517,94,20161011,routine,4,-6.0,100.0
838,1517,94,20170424,routine,4,0.0,94.0
839,1517,77,20170919,routine,2,-17.0,94.0
840,1520,100,20150730,routine,4,,
841,1520,100,20170118,routine,4,0.0,100.0
842,1520,100,20171108,routine,4,0.0,100.0
843,1526,64,20150624,routine,1,,
844,1526,80,20160719,routine,2,16.0,64.0
845,1526,85,20170504,routine,2,5.0,80.0
846,1527,84,20170815,routine,2,,
847,1529,94,20150311,routine,4,,
848,1529,98,20170518,routine,4,4.0,94.0
849,1529,98,20180109,routine,4,0.0,98.0
850,1532,94,20150323,routine,4,,
851,1532,91,20160524,routine,4,-3.0,94.0
852,1532,96,20170606,routine,4,5.0,91.0
853,1534,96,20150527,routine,4,,
854,1534,88,20161122,routine,3,-8.0,96.0
855,1542,83,20170705,routine,2,,
856,1544,98,20160311,routine,4,,
857,1544,100,20161005,routine,4,2.0,98.0
858,1544,98,20171101,routine,4,-2.0,100.0
859,1549,83,20160205,routine,2,,
860,1549,92,20161031,routine,4,9.0,83.0
861,1549,89,20170912,routine,3,-3.0,92.0
862,1555,100,20160311,routine,4,,
863,1555,92,20170626,routine,4,-8.0,100.0
864,1564,100,20150408,routine,4,,
865,1564,98,20160819,routine,4,-2.0,100.0
866,1564,100,20170822,routine,4,2.0,98.0
867,1565,89,20150713,routine,3,,
868,1565,79,20160826,routine,2,-10.0,89.0
869,1565,94,20170307,routine,4,15.0,79.0
870,1566,86,20150309,routine,3,,
871,1566,80,20160301,routine,2,-6.0,86.0
872,1566,85,20160705,routine,2,5.0,80.0
873,1566,79,20170918,routine,2,-6.0,85.0
874,1567,87,20160419,routine,3,,
875,1568,88,20160205,routine,3,,
876,1568,92,20170208,routine,4,4.0,88.0
877,1571,85,20160413,routine,2,,
878,1571,86,20170214,routine,3,1.0,85.0
879,1579,94,20150408,routine,4,,
880,1579,88,20160615,routine,3,-6.0,94.0
881,1579,90,20170113,routine,3,2.0,88.0
882,1579,92,20171211,routine,4,2.0,90.0
883,1582,83,20160426,routine,2,,
884,1582,79,20171128,routine,2,-4.0,83.0
885,1584,83,20150325,routine,2,,
886,1584,86,20160818,routine,3,3.0,83.0
887,1584,77,20170824,routine,2,-9.0,86.0
888,1594,86,20150623,routine,3,,
889,1594,76,20160921,routine,2,-10.0,86.0
890,1594,73,20171113,routine,2,-3.0,76.0
891,1595,92,20150617,routine,4,,
892,1595,94,20160720,routine,4,2.0,92.0
893,1595,92,20171214,routine,4,-2.0,94.0
894,1596,81,20150407,routine,2,,
895,1596,88,20151019,routine,3,7.0,81.0
896,1596,96,20171201,routine,4,8.0,88.0
897,1598,100,20150225,routine,4,,
898,1598,90,20160505,routine,3,-10.0,100.0
899,1598,80,20170417,routine,2,-10.0,90.0
900,1598,85,20171027,routine,2,5.0,80.0
901,1608,92,20160622,routine,4,,
902,1608,94,20161209,routine,4,2.0,92.0
903,1608,92,20171102,routine,4,-2.0,94.0
904,1609,85,20150309,routine,2,,
905,1609,83,20160328,routine,2,-2.0,85.0
906,1609,72,20170705,routine,2,-11.0,83.0
907,1613,98,20150522,routine,4,,
908,1613,85,20170808,routine,2,-13.0,98.0
909,1614,100,20150824,routine,4,,
910,1614,100,20161209,routine,4,0.0,100.0
911,1614,94,20171107,routine,4,-6.0,100.0
912,1615,98,20160504,routine,4,,
913,1615,96,20170710,routine,4,-2.0,98.0
914,1617,77,20160601,routine,2,,
915,1617,69,20170118,routine,1,-8.0,77.0
916,1619,94,20160628,routine,4,,
917,1619,92,20170825,routine,4,-2.0,94.0
918,1626,94,20150706,routine,4,,
919,1626,92,20161003,routine,4,-2.0,94.0
920,1631,83,20160226,routine,2,,
921,1631,77,20160906,routine,2,-6.0,83.0
922,1631,77,20170726,routine,2,0.0,77.0
923,1632,98,20150821,routine,4,,
924,1632,92,20160223,routine,4,-6.0,98.0
925,1632,92,20160810,routine,4,0.0,92.0
926,1632,94,20170314,routine,4,2.0,92.0
927,1632,96,20170830,routine,4,2.0,94.0
928,1635,94,20150820,routine,4,,
929,1635,91,20171215,routine,4,-3.0,94.0
930,1641,85,20160212,routine,2,,
931,1641,84,20160812,routine,2,-1.0,85.0
932,1641,77,20170627,routine,2,-7.0,84.0
933,1649,100,20150327,routine,4,,
934,1649,98,20161206,routine,4,-2.0,100.0
935,1649,88,20171129,routine,3,-10.0,98.0
936,1652,96,20150630,routine,4,,
937,1652,100,20170627,routine,4,4.0,96.0
938,1664,100,20150723,routine,4,,
939,1664,96,20160617,routine,4,-4.0,100.0
940,1664,90,20161220,routine,3,-6.0,96.0
941,1664,96,20171108,routine,4,6.0,90.0
942,1668,98,20150401,routine,4,,
943,1668,98,20170808,routine,4,0.0,98.0
944,1671,86,20150330,routine,3,,
945,1671,89,20151103,routine,3,3.0,86.0
946,1671,87,20170206,routine,3,-2.0,89.0
947,1672,94,20170310,routine,4,,
948,1672,86,20171004,routine,3,-8.0,94.0
949,1673,79,20170608,routine,2,,
950,1674,100,20150701,routine,4,,
951,1674,82,20160429,routine,2,-18.0,100.0
952,1674,87,20161021,routine,3,5.0,82.0
953,1674,90,20170628,routine,3,3.0,87.0
954,1674,96,20180108,routine,4,6.0,90.0
955,1677,88,20170105,routine,3,,
956,1685,88,20160419,routine,3,,
957,1685,76,20161019,routine,2,-12.0,88.0
958,1685,90,20171127,routine,3,14.0,76.0
959,1687,92,20150401,routine,4,,
960,1687,96,20160525,routine,4,4.0,92.0
961,1687,96,20170920,routine,4,0.0,96.0
962,1692,82,20160809,routine,2,,
963,1692,81,20170913,routine,2,-1.0,82.0
964,1699,100,20150430,routine,4,,
965,1699,96,20171108,routine,4,-4.0,100.0
966,1700,89,20161116,routine,3,,
967,1702,74,20150728,routine,2,,
968,1702,73,20171130,routine,2,-1.0,74.0
969,1703,90,20160502,routine,3,,
970,1703,92,20161128,routine,4,2.0,90.0
971,1710,88,20150225,routine,3,,
972,1710,88,20160407,routine,3,0.0,88.0
973,1710,90,20170221,routine,3,2.0,88.0
974,1712,90,20151103,routine,3,,
975,1712,96,20170112,routine,4,6.0,90.0
976,1724,86,20160309,routine,3,,
977,1724,83,20161026,routine,2,-3.0,86.0
978,1726,100,20150723,routine,4,,
979,1726,91,20160728,routine,4,-9.0,100.0
980,1726,92,20170314,routine,4,1.0,91.0
981,1726,92,20180202,routine,4,0.0,92.0
982,1727,90,20160201,routine,3,,
983,1727,88,20160715,routine,3,-2.0,90.0
984,1727,87,20170315,routine,3,-1.0,88.0
985,1727,91,20171117,routine,4,4.0,87.0
986,1734,86,20150406,routine,3,,
987,1734,82,20160311,routine,2,-4.0,86.0
988,1734,81,20170616,routine,2,-1.0,82.0
989,1734,87,20171120,routine,3,6.0,81.0
990,1741,84,20150223,routine,2,,
991,1741,92,20160520,routine,4,8.0,84.0
992,1741,90,20170412,routine,3,-2.0,92.0
993,1742,86,20150630,routine,3,,
994,1742,83,20170214,routine,2,-3.0,86.0
995,1754,84,20150504,routine,2,,
996,1754,78,20160624,routine,2,-6.0,84.0
997,1754,86,20161202,routine,3,8.0,78.0
998,1754,88,20171024,routine,3,2.0,86.0
999,1757,77,20151222,routine,2,,
1000,1757,76,20160204,routine,2,-1.0,77.0
1001,1757,79,20160804,routine,2,3.0,76.0
1002,1757,86,20170928,routine,3,7.0,79.0
1003,1764,93,20160531,routine,4,,
1004,1764,94,20170216,routine,4,1.0,93.0
1005,1768,83,20151120,routine,2,,
1006,1768,87,20160705,routine,3,4.0,83.0
1007,1768,88,20170719,routine,3,1.0,87.0
1008,1768,94,20180117,routine,4,6.0,88.0
1009,1777,81,20150330,routine,2,,
1010,1778,94,20160906,routine,4,,
1011,1778,94,20171213,routine,4,0.0,94.0
1012,1784,100,20170512,routine,4,,
1013,1784,90,20171107,routine,3,-10.0,100.0
1014,1788,87,20150909,routine,3,,
1015,1788,87,20170124,routine,3,0.0,87.0
1016,1791,86,20160512,routine,3,,
1017,1791,86,20170126,routine,3,0.0,86.0
1018,1792,96,20151106,routine,4,,
1019,1792,90,20160603,routine,3,-6.0,96.0
1020,1792,90,20170419,routine,3,0.0,90.0
1021,1792,98,20171106,routine,4,8.0,90.0
1022,1796,82,20150721,routine,2,,
1023,1796,81,20161005,routine,2,-1.0,82.0
1024,1796,80,20171114,routine,2,-1.0,81.0
1025,1797,70,20150422,routine,1,,
1026,1797,85,20160113,routine,2,15.0,70.0
1027,1797,90,20160705,routine,3,5.0,85.0
1028,1797,86,20170105,routine,3,-4.0,90.0
1029,1797,85,20171010,routine,2,-1.0,86.0
1030,1798,98,20160818,routine,4,,
1031,1798,98,20171004,routine,4,0.0,98.0
1032,1800,92,20151007,routine,4,,
1033,1800,82,20160809,routine,2,-10.0,92.0
1034,1800,84,20171207,routine,2,2.0,82.0
1035,1810,90,20151124,routine,3,,
1036,1811,96,20151210,routine,4,,
1037,1811,98,20160614,routine,4,2.0,96.0
1038,1811,94,20161207,routine,4,-4.0,98.0
1039,1811,96,20170705,routine,4,2.0,94.0
1040,1811,92,20171219,routine,4,-4.0,96.0
1041,1813,100,20150227,routine,4,,
1042,1813,85,20160727,routine,2,-15.0,100.0
1043,1813,90,20170725,routine,3,5.0,85.0
1044,1815,75,20160729,routine,2,,
1045,1815,96,20171107,routine,4,21.0,75.0
1046,1823,90,20150619,routine,3,,
1047,1823,90,20150625,routine,3,0.0,90.0
1048,1823,90,20160901,routine,3,0.0,90.0
1049,1829,92,20160516,routine,4,,
1050,1829,82,20170926,routine,2,-10.0,92.0
1051,1830,84,20150423,routine,2,,
1052,1830,86,20160425,routine,3,2.0,84.0
1053,1830,80,20170620,routine,2,-6.0,86.0
1054,1831,91,20160826,routine,4,,
1055,1831,87,20170913,routine,3,-4.0,91.0
1056,1832,78,20150819,routine,2,,
1057,1832,90,20170530,routine,3,12.0,78.0
1058,1833,78,20160413,routine,2,,
1059,1833,75,20170605,routine,2,-3.0,78.0
1060,1837,85,20160722,routine,2,,
1061,1837,77,20170913,routine,2,-8.0,85.0
1062,1843,57,20160216,routine,1,,
1063,1843,75,20160823,routine,2,18.0,57.0
1064,1843,78,20171114,routine,2,3.0,75.0
1065,1844,92,20160520,routine,4,,
1066,1850,73,20150803,routine,2,,
1067,1850,80,20160822,routine,2,7.0,73.0
1068,1850,92,20171106,routine,4,12.0,80.0
1069,1852,92,20160523,routine,4,,
1070,1852,88,20170106,routine,3,-4.0,92.0
1071,1852,86,20171026,routine,3,-2.0,88.0
1072,1854,100,20151124,routine,4,,
1073,1854,90,20161229,routine,3,-10.0,100.0
1074,1854,87,20180110,routine,3,-3.0,90.0
1075,1856,83,20150729,routine,2,,
1076,1856,85,20160829,routine,2,2.0,83.0
1077,1856,81,20170623,routine,2,-4.0,85.0
1078,1866,92,20151120,routine,4,,
1079,1866,94,20170110,routine,4,2.0,92.0
1080,1866,94,20180112,routine,4,0.0,94.0
1081,1867,94,20160412,routine,4,,
1082,1867,90,20170626,routine,3,-4.0,94.0
1083,1870,80,20160707,routine,2,,
1084,1870,74,20170913,routine,2,-6.0,80.0
1085,1880,84,20160325,routine,2,,
1086,1882,100,20150427,routine,4,,
1087,1882,89,20160422,routine,3,-11.0,100.0
1088,1882,89,20170426,routine,3,0.0,89.0
1089,1894,94,20160518,routine,4,,
1090,1894,90,20170314,routine,3,-4.0,94.0
1091,1896,85,20150819,routine,2,,
1092,1896,90,20160830,routine,3,5.0,85.0
1093,1903,86,20160308,routine,3,,
1094,1903,90,20170314,routine,3,4.0,86.0
1095,1912,86,20160222,routine,3,,
1096,1912,80,20160829,routine,2,-6.0,86.0
1097,1921,85,20160606,routine,2,,
1098,1921,83,20170601,routine,2,-2.0,85.0
1099,1922,86,20160225,routine,3,,
1100,1922,86,20161012,routine,3,0.0,86.0
1101,1922,76,20171024,routine,2,-10.0,86.0
1102,1926,82,20160203,routine,2,,
1103,1926,86,20161012,routine,3,4.0,82.0
1104,1926,84,20171013,routine,2,-2.0,86.0
1105,1927,96,20150608,routine,4,,
1106,1927,96,20171114,routine,4,0.0,96.0
1107,1930,84,20160427,routine,2,,
1108,1930,83,20161019,routine,2,-1.0,84.0
1109,1930,88,20170919,routine,3,5.0,83.0
1110,1931,86,20150826,routine,3,,
1111,1931,92,20180108,routine,4,6.0,86.0
1112,1932,87,20160601,routine,3,,
1113,1932,87,20171130,routine,3,0.0,87.0
1114,1936,94,20150429,routine,4,,
1115,1936,90,20160525,routine,3,-4.0,94.0
1116,1936,83,20170103,routine,2,-7.0,90.0
1117,1936,92,20170808,routine,4,9.0,83.0
1118,1939,98,20151006,routine,4,,
1119,1939,98,20161214,routine,4,0.0,98.0
1120,1939,98,20170912,routine,4,0.0,98.0
1121,1949,94,20160826,routine,4,,
1122,1950,87,20160615,routine,3,,
1123,1950,89,20170126,routine,3,2.0,87.0
1124,1950,90,20171115,routine,3,1.0,89.0
1125,1952,87,20160516,routine,3,,
1126,1952,94,20161220,routine,4,7.0,87.0
1127,1952,94,20171016,routine,4,0.0,94.0
1128,1954,91,20160506,routine,4,,
1129,1954,88,20161102,routine,3,-3.0,91.0
1130,1954,90,20170920,routine,3,2.0,88.0
1131,1959,85,20160803,routine,2,,
1132,1959,87,20180130,routine,3,2.0,85.0
1133,1963,90,20150527,routine,3,,
1134,1963,92,20171101,routine,4,2.0,90.0
1135,1968,77,20160708,routine,2,,
1136,1970,90,20160509,routine,3,,
1137,1970,86,20161207,routine,3,-4.0,90.0
1138,1970,88,20171121,routine,3,2.0,86.0
1139,1972,74,20160426,routine,2,,
1140,1972,88,20161107,routine,3,14.0,74.0
1141,1973,90,20160113,routine,3,,
1142,1973,69,20161013,routine,1,-21.0,90.0
1143,1973,88,20171017,routine,3,19.0,69.0
1144,1977,87,20160328,routine,3,,
1145,1977,91,20170103,routine,4,4.0,87.0
1146,1978,79,20150903,routine,2,,
1147,1978,80,20161017,routine,2,1.0,79.0
1148,1978,81,20171024,routine,2,1.0,80.0
1149,1983,98,20150305,routine,4,,
1150,1983,98,20160524,routine,4,0.0,98.0
1151,1989,96,20160616,routine,4,,
1152,1989,93,20170511,routine,4,-3.0,96.0
1153,1991,92,20150310,routine,4,,
1154,1991,91,20160504,routine,4,-1.0,92.0
1155,1991,86,20171129,routine,3,-5.0,91.0
1156,1992,80,20150401,routine,2,,
1157,1992,73,20160727,routine,2,-7.0,80.0
1158,1992,69,20170705,routine,1,-4.0,73.0
1159,1994,92,20150914,routine,4,,
1160,1994,92,20160810,routine,4,0.0,92.0
1161,1994,92,20170525,routine,4,0.0,92.0
1162,2002,100,20150427,routine,4,,
1163,2002,100,20160225,routine,4,0.0,100.0
1164,2002,98,20160914,routine,4,-2.0,100.0
1165,2002,90,20170510,routine,3,-8.0,98.0
1166,2002,89,20171227,routine,3,-1.0,90.0
1167,2004,83,20160602,routine,2,,
1168,2004,86,20171107,routine,3,3.0,83.0
1169,2008,86,20150825,routine,3,,
1170,2008,86,20160715,routine,3,0.0,86.0
1171,2008,85,20170124,routine,2,-1.0,86.0
1172,2008,88,20171204,routine,3,3.0,85.0
1173,2012,90,20160623,routine,3,,
1174,2012,84,20170214,routine,2,-6.0,90.0
1175,2016,93,20170720,routine,4,,
1176,2017,94,20150605,routine,4,,
1177,2017,92,20161024,routine,4,-2.0,94.0
1178,2017,89,20180123,routine,3,-3.0,92.0
1179,2020,96,20160209,routine,4,,
1180,2020,74,20161214,routine,2,-22.0,96.0
1181,2020,100,20180109,routine,4,26.0,74.0
1182,2027,83,20160517,routine,2,,
1183,2027,81,20161101,routine,2,-2.0,83.0
1184,2031,88,20160318,routine,3,,
1185,2031,90,20161031,routine,3,2.0,88.0
1186,2032,90,20160126,routine,3,,
1187,2032,85,20161031,routine,2,-5.0,90.0
1188,2035,60,20150923,routine,1,,
1189,2035,79,20170425,routine,2,19.0,60.0
1190,2039,85,20160809,routine,2,,
1191,2039,91,20170531,routine,4,6.0,85.0
1192,2040,76,20151118,routine,2,,
1193,2044,59,20160204,routine,1,,
1194,2044,93,20160328,routine,4,34.0,59.0
1195,2044,98,20170130,routine,4,5.0,93.0
1196,2047,88,20160531,routine,3,,
1197,2047,89,20170725,routine,3,1.0,88.0
1198,2047,92,20180102,routine,4,3.0,89.0
1199,2050,89,20160512,routine,3,,
1200,2050,98,20171207,routine,4,9.0,89.0
1201,2051,96,20160323,routine,4,,
1202,2051,89,20170202,routine,3,-7.0,96.0
1203,2051,83,20180216,routine,2,-6.0,89.0
1204,2053,90,20150730,routine,3,,
