,business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,zip_code,totalIns
1034,4555,UNITED LIQUORS & DELI,2401 CHESTNUT ST ,San Francisco,CA,94123,37.799934,-122.442977,+14155670580,94123,2
1035,4558,KING'S BAKERY,2846 MISSION ST,San Francisco,CA,94110,37.751356,-122.41841399999998,+14152824550,94110,4
1036,4559,PACIFIC FOOD MART,2199 SUTTER ST ,San Francisco,CA,94115,37.785623,-122.436498,+14156142385,94115,1
1037,4584,KERY MARKET,648 ANDOVER ST ,San Francisco,CA,94110,37.735714,-122.416775,+14156439091,94110,5
1038,4586,THE CAKE HOUSE,5169 MISSION ST ,San Francisco,CA,94112,37.716039,-122.44128899999998,+14153330205,94112,4
1039,4588,PICCOLO PETES,2155 BAYSHORE BLVD ,San Francisco,CA,94134,37.712686,-122.400903,+14154686601,94134,2
1040,4590,TAQUERIA CAN-CUN  RESTAURANT,1003 MARKET ST ,San Francisco,CA,94103,37.78215,-122.41030500000001,+14158646773,94103,3
1041,4592,E-Z STOP MARKET,2203 GENEVA AVE ,San Francisco,CA,94134,37.708356,-122.41998899999999,+14155850878,94134,3
1042,4593,BISCOFF COFFEE CORNER,PIER 39  SPACE Q2,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,+14153939554,94133,3
1043,4594,DOUBLE ROCK GROCERY,2830 INGALLS ST ,San Francisco,CA,94124,37.721140999999996,-122.391223,+14158225350,94124,3
1044,4598,RINCON MARKET,98 HOWARD ST ,San Francisco,CA,94105,37.791424,-122.392468,+14155128066,94105,1
1045,4607,NEW GOLDEN DAISY,1041 STOCKTON ST ,San Francisco,CA,94108,37.795594,-122.408204,+14153920111,94108,4
1046,4608,GOURMET KITCHEN,1051 STOCKTON ST ,San Francisco,CA,94108,37.795594,-122.408204,+14157817988,94108,3
1047,4610,LIQUOR & DELI ON UNION SQUARE,423 STOCKTON ST,San Francisco,CA,94108,37.790034000000006,-122.407104,+14154348210,94108,3
1048,4614,SUN SANG MARKET,1205 STOCKTON ST ,San Francisco,CA,94133,37.796973,-122.40850400000001,+14159893060,94133,4
1049,4618,MARKET MAY FLOWER & DELI,985 BUSH ST ,San Francisco,CA,94109,37.789531,-122.413428,+14154746110,94109,3
1050,4620,WELCOME SUPER MARKET,1141 FOLSOM ST ,San Francisco,CA,94103,37.776057,-122.40868200000001,+14154317007,94103,2
1051,4621,LOUIE'S DIM SUM,1242 STOCKTON ST ,San Francisco,CA,94133,37.797256,-122.408456,+14159898380,94133,3
1052,4622,HING LUNG COMPANY,1261 STOCKTON ST ,San Francisco,CA,94133,37.797465,-122.40860500000001,+14153975521,94133,4
1053,4623,YO YO'S,318 PACIFIC AVE ,San Francisco,CA,94111,37.797668,-122.40113400000001,+14152968273,94111,3
1054,4627,GUERRA QUALITY MEATS,490 TARAVAL,San Francisco,CA,94116,37.743278000000004,-122.471171,+14155640585,94116,1
1055,4630,ZANZE'S CHEESECAKE,2405 OCEAN AVE ,San Francisco,CA,94127,37.730139,-122.46985500000001,+14153342264,94127,3
1056,4634,LOMBARD HEIGHTS MARKET,1877 STOCKTON ST ,San Francisco,CA,94133,37.803103,-122.40974399999999,+14157812480,94133,3
1057,4636,STARBUCKS COFFEE,3251 20TH AVE ,San Francisco,CA,94132,37.728497,-122.47563899999999,+14156654956,94132,4
1058,4638,SUNSET BAKERY,1410 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,+14157596538,94122,2
1059,4643,CHEUNG HING CHINESE DELI & MEAT INC,323 CLEMENT ST ,San Francisco,CA,94118,37.782993,-122.462709,+14157524259,94118,2
1060,4650,BALBOA BI-RITE MARKET,2449 BALBOA ST ,San Francisco,CA,94121,37.776243,-122.48523899999999,+14152213510,94121,2
1061,4654,HOUSE OF BAGELS,5030 GEARY BLVD ,San Francisco,CA,94118,37.780688,-122.47347099999999,+14157526000,94118,4
1062,4656,STARBUCKS COFFEE,120 04TH ST ,San Francisco,CA,94103,37.784247,-122.403989,+14152840579,94103,3
1063,4665,7-ELEVEN #20473,2222 TARAVAL ST ,San Francisco,CA,94116,37.742447999999996,-122.49003200000001,+14156654747,94116,4
1064,4667,EMPIRE THEATRE,085 WEST PORTAL AVE ,San Francisco,CA,94127,37.739883,-122.466749,+14156614950,94127,2
1065,4668,GOLDEN BEAR MARKET,1401 06TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,+14156645574,94122,2
1066,4670,SUNSET SUPER,2801 VICENTE ST ,San Francisco,CA,94116,37.738333000000004,-122.49728,+14156823738,94116,3
1067,4671,MARCO POLO ITALIAN ICE CREAM,1447 TARAVAL ST ,San Francisco,CA,94116,37.742728,-122.48156599999999,+14157312833,94116,3
1068,4672,IRVING SEAFOOD MARKET,2130 IRVING ST ,San Francisco,CA,94122,37.763428000000005,-122.480921,+14156813282,94122,3
1069,4678,ANDRE-BOUDIN BAKERIES,399 10TH AVE ,San Francisco,CA,94118,37.781139,-122.468635,,94118,3
1070,4681,SUBWAY,2516 NORIEGA ST ,San Francisco,CA,94122,37.753638,-122.49071200000002,+14157598311,94122,3
1071,4683,JAVA ON OCEAN,1700 OCEAN AVE ,San Francisco,CA,94112,37.724778,-122.460205,+14153336075,94112,5
1072,4685,NORMAN'S LIQUOR & DELI,733 RANDOLPH ST ,San Francisco,CA,94132,37.714203999999995,-122.46919299999999,+14155840088,94132,4
1073,4686,RICE GARDEN,1515 SLOAT BLVD,San Francisco,CA,94132,37.733944,-122.49043799999998,+14155648706,94132,6
1074,4688,MRS. FIELDS COOKIES,3251 20TH AVE 249,San Francisco,CA,94132,37.728497,-122.47563899999999,+14156619017,94132,5
1075,4692,FRIENDS LIQUOR,1758 FILLMORE ST ,San Francisco,CA,94115,37.785717,-122.433121,+14153463226,94115,1
1076,4694,CONVENIENCE DELI & GROCERY,1201 LAGUNA ST ,San Francisco,CA,94115,37.782294,-122.427485,+14159312810,94115,2
1077,4700,STEWART'S MARKET,2498 SUTTER ST ,San Francisco,CA,94115,37.785092999999996,-122.441498,+14154741455,94115,2
1078,4702,SHUFAT MARKET,3807 24TH ST ,San Francisco,CA,94114,37.751664,-122.42768799999999,+14158266207,94114,2
1079,4703,LA CANASTA TAKE-OUT,3006 BUCHANAN ST ,San Francisco,CA,94123,37.797667,-122.43219599999999,+14159213003,94123,4
1080,4705,GINO'S GROCERY COMPANY,2500 FILLMORE ST ,San Francisco,CA,94115,37.792598,-122.434537,+14157751908,94115,2
1081,4706,SHERMAN MARKET,2606 FRANKLIN ST ,San Francisco,CA,94123,37.798434,-122.42556599999999,+14156735626,94123,4
1082,4708,GREEN STREET MARKET,1898 GREEN ST ,San Francisco,CA,94123,37.796828000000005,-122.43023400000001,+14155676377,94123,4
1083,4716,MICHAELIS WINE & SPIRITS,2198 UNION ST ,San Francisco,CA,94123,37.797138000000004,-122.43533400000001,+14159215700,94123,3
1084,4718,MAY FLOWER MKT.,2498 FILLMORE ST ,San Francisco,CA,94115,37.792455,-122.434474,+14153461700,94115,2
1085,4729,PARADISE COFFEE & DONUT,453 O'FARRELL ST ,San Francisco,CA,94102,37.785846,-122.41220700000001,+14156737003,94102,3
1086,4732,BREAD & BUTTER MARKET,888 O'FARRELL ST ,San Francisco,CA,94109,37.785068,-122.41898300000001,,94109,4
1087,4734,LUCCA DELICATESSEN,2120 CHESTNUT ST ,San Francisco,CA,94123,37.800568,-122.438354,+14159217873,94123,2
1088,4739,LEE'S DELI,525 MARKET ST ,San Francisco,CA,94105,37.790696999999994,-122.39956299999999,+14157775259,94105,3
1089,4746,LEE'S DELI,170 SPEAR ST ,San Francisco,CA,94105,37.791588,-122.39291999999999,+14152849170,94105,2
1090,4753,TAN'S CAFE III,155 FRANCISCO ST ,San Francisco,CA,94133,37.805285999999995,-122.408075,+14159822290,94133,3
1091,4754,NEW RUSSIAN HILL MARKET,1198 PACIFIC AVE ,San Francisco,CA,94133,37.795951,-122.41498600000001,+14157761753,94133,4
1092,4755,AUNT FANNY'S HOT PRETZELS,PIER 39  LOT 12,San Francisco,CA,94133,37.802479,-122.41123400000001,+14159860706,94133,4
1093,4762,CHOWDER HUT,2890 TAYLOR ST ,San Francisco,CA,94133,37.808616,-122.415779,+14157761849,94133,3
1094,4774,BAYSIDE MARKET,120 BRANNAN ST ,San Francisco,CA,94107,37.78416,-122.38923899999999,+14152270151,94107,2
1095,4777,SOUTH BEACH CAFE,800 EMBARCADERO ST ,San Francisco,CA,94107,37.781556,-122.388484,+14159741115,94107,1
1096,4782,CANTON DIM SUM HOUSE,655 FOLSOM ST ,San Francisco,CA,94107,37.784557,-122.39793200000001,+14152086866,94107,2
1097,4787,TONY BALONEY'S,1098 HOWARD ST ,San Francisco,CA,94103,37.778033,-122.40943,+14158631514,94103,2
1098,4789,WHITCOMB  HOTEL- EMPLOYEES / BSMT CAFETERIA,1231 MARKET ST ,San Francisco,CA,94103,37.778357,-122.415182,+14156268000,94103,3
1099,4791,SOUTH PARK CAFE,108 SOUTH PARK ST ,San Francisco,CA,94107,37.781564,-122.394369,+14154957275,94107,1
1100,4794,VICTOR'S,210 TOWNSEND ST ,San Francisco,CA,94107,37.778634000000004,-122.39308899999999,+14156097018,94107,2
1101,4797,"GOOD LIFE GROCERY, THE",448 CORTLAND AVE ,San Francisco,CA,94110,37.739053000000006,-122.416683,+14156483221,94110,5
1102,4798,M & M SHORTSTOP,2145 GENEVA AVE ,San Francisco,CA,94134,37.708427,-122.420353,+14155850878,94134,3
1103,4800,NEW COLLEGE HILL MARKET,3798 MISSION ST ,San Francisco,CA,94110,37.736021,-122.424503,+14158240900,94110,6
1104,4801,YICK'S LIQUOR,4701 MISSION ST ,San Francisco,CA,94112,37.723040000000005,-122.43601699999999,+14155862662,94112,3
1105,4803,SAN BRUNO SUPERMARKET,2480 SAN BRUNO AVE ,San Francisco,CA,94134,37.730527,-122.40486100000001,+14154685788,94134,3
1106,4804,SUBWAY #31419,2599 SAN BRUNO AVE ,San Francisco,CA,94134,37.728933000000005,-122.40413000000001,+14155440880,94134,4
1107,4806,WHITE PALACE LIQUOR & DELI,1524 SILVER AVE ,San Francisco,CA,94134,37.732344,-122.405852,+14154680985,94134,4
1108,4817,BIG SAVE MARKET,5001 03RD ST ,San Francisco,CA,94124,37.733019,-122.39123899999998,+14155871003,94124,2
1109,4819,STARBUCKS COFFEE,398 MARKET ST ,San Francisco,CA,94111,37.791742,-122.39837299999999,+14152410256,94111,3
1110,4824,THE GAP CAFE,1 HARRISON ST ,San Francisco,CA,94105,37.789177,-122.388962,+14152912977,94105,2
1111,4828,SAY CHEESE,856 COLE ST ,San Francisco,CA,94117,37.766017,-122.449976,+14156655020,94117,2
1112,4837,SAFEWAY STORE #985,2350 NORIEGA ST ,San Francisco,CA,94122,37.753718,-122.488821,+14156654565,94122,3
1113,4841,STARBUCKS COFFEE,350 PARNASSUS AVE ,San Francisco,CA,94117,37.764027,-122.45615900000001,+14152410256,94117,2
1114,4842,GEORGE'S ZOO,2560 SLOAT BLVD ,San Francisco,CA,94116,37.735488000000004,-122.501599,,94116,4
1115,4843,SUNNY COUNTRY FOODS,1101 STANYAN ST ,San Francisco,CA,94117,37.764384,-122.452584,+14155662511,94117,2
1116,4844,SAFEWAY #909,730 TARAVAL,San Francisco,CA,94116,37.743190999999996,-122.473903,,94116,2
1117,4846,NORTH BEACH PIZZA,3054 TARAVAL ST ,San Francisco,CA,94116,37.742048,-122.499002,+14154332509,94116,2
1118,4849,FAMILY MARKET,198 BROAD ST ,San Francisco,CA,94112,37.713219,-122.458851,+14155872458,94112,3
1119,4850,COOL GUYS,845 HOLLOWAY AVE ,San Francisco,CA,94112,37.721794,-122.461991,+14154521404,94112,3
1120,4859,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE AVE ,San Francisco,CA,94112,37.709683,-122.457571,+14159949200,94112,3
1121,4860,PLAY  FIELD CAFE,1 ZOO RD ,San Francisco,CA,94132,37.73017,-122.50253500000001,+14157537132,94132,2
1122,4864,DRAGON CITY BAKERY & CAFE,2367 MISSION ST ,San Francisco,CA,94110,37.759174,-122.41906599999999,+14158219718,94110,4
1123,4868,NABILA'S HAYES VALLEY HEALTH FOOD,559 HAYES ST ,San Francisco,CA,94102,37.776524,-122.42560700000001,+14158646514,94102,2
1124,4874,JUMP START COFFEE & GROCERY,1192 GUERRERO ST,San Francisco,CA,94110,37.752117999999996,-122.42291399999999,+14156427555,94110,2
1125,4881,STOP N SHOP,3000 MISSION ST ,San Francisco,CA,94110,37.748924,-122.418144,+14155500905,94110,1
1126,4884,LUCCA RAVIOLI CO,1100 VALENCIA ST,San Francisco,CA,94110,37.755177,-122.42099499999999,+14156475581,94110,3
1127,4893,S & W MARKET,399 HAIGHT ST ,San Francisco,CA,94102,37.772323,-122.428627,+14158632346,94102,2
1128,4894,SUNRISE MARKET,688 HAIGHT ST ,San Francisco,CA,94117,37.771747999999995,-122.433493,,94117,2
1129,4896,BEN & JERRY'S HAIGHT-ASHBURY,1480 HAIGHT ST,San Francisco,CA,94117,37.770068,-122.44664399999999,+14154573140,94117,3
1130,4900,HOME SERVICE MARKET,1700 HAYES ST ,San Francisco,CA,94117,37.774148,-122.44463300000001,+14153467000,94117,2
1131,4905,SUPER SAM FOOD,691 MCALLISTER ST ,San Francisco,CA,94102,37.779639,-122.42335200000001,+14159213449,94102,2
1132,4906,NEW STAR MARKET,269 14TH ST ,San Francisco,CA,94103,37.768274,-122.419299,+14158610723,94103,3
1133,4907,JIM GEORGIE'S DONUT,2799 16TH ST ,San Francisco,CA,94103,37.765262,-122.41523000000001,+14158617112,94103,2
1134,4914,LA PALMA,2884 24TH ST ,San Francisco,CA,94110,37.752798,-122.409922,+14156471000,94110,1
1135,4917,LA VICTORIA BAKERY,2937 24TH ST ,San Francisco,CA,94110,37.752373,-122.410876,+14156427120,94110,1
1136,4920,A B C MARKET,2801 BRYANT ST ,San Francisco,CA,94110,37.749612,-122.40878899999998,+14152827420,94110,5
1137,4922,EL FARO,2399 FOLSOM ST ,San Francisco,CA,94110,37.759054,-122.41465600000001,+14156478090,94110,5
1138,4923,TED'S MARKET,1530 HOWARD ST ,San Francisco,CA,94103,37.772723,-122.41608000000001,+14155520309,94103,1
1139,4932,GOOD LUCK MARKET & DELI,621 KEARNY ST ,San Francisco,CA,94108,37.793882,-122.40470400000001,+14153921716,94108,3
1140,4935,LEBEAU'S NOB HILL MARKET,1263 LEAVENWORTH ST ,San Francisco,CA,94109,37.792854,-122.416114,+14158853030,94109,4
1141,4944,FRENCH BAKERY,1101 TARAVAL ST ,San Francisco,CA,94116,37.742914,-122.478149,+14158638726,94116,4
1142,4947,AVENUE FINE FOODS,1837 PACIFIC AVE ,San Francisco,CA,94109,37.794494,-122.425527,+14152924840,94109,2
1143,4952,CHEVRON STATIONS INC. #1727,2998 SAN JOSE AVE ,San Francisco,CA,94112,37.711558000000004,-122.45561000000001,+14155851146,94112,4
1144,4957,SAFEWAY STORES INC #711,15 MARINA BL  ,San Francisco,CA,94123,37.805073,-122.43310600000001,+14155634946,94123,3
1145,4959,THAT'S IT MARKET,2699 MISSION ST,San Francisco,CA,94110,37.753972999999995,-122.418576,+14152859833,94110,4
1146,4960,THREE STAR RESTAURANT,2515 NORIEGA ST ,San Francisco,CA,94122,37.753583,-122.490839,+14155667177,94122,3
1147,4963,CAL MART SUPERMARKET,3585 CALIFORNIA ST ,San Francisco,CA,94118,37.786453,-122.452807,+14152211818,94118,2
1148,4978,ANGEL'S MARKET,1649 CASTRO ST,San Francisco,CA,94114,37.748214000000004,-122.433746,+14156478309,94114,2
1149,4982,FRANKLIN MARKET,1528 FRANKLIN ST ,San Francisco,CA,94109,37.788658,-122.423627,+14159283314,94109,2
1150,4985,SWEET MART,727 WASHINGTON ST ,San Francisco,CA,94108,37.795188,-122.405723,+14157885555,94108,3
1151,4986,SENIORE'S PIZZA,2415 19TH AVE ,San Francisco,CA,94116,37.742728,-122.475714,+14156612222,94116,4
1152,4987,ROSSI'S DELI,426 CASTRO ST ,San Francisco,CA,94114,37.761953999999996,-122.43516799999999,+14158634533,94114,3
1153,4998,M & L MARKET,691 14TH ST ,San Francisco,CA,94114,37.767723,-122.42825900000001,+14154317044,94114,1
1154,4999,HARVEST MARKET,2285 MARKET ST ,San Francisco,CA,94114,37.764607,-122.432452,+14156260805,94114,5
1155,5000,PEET'S COFFEE & TEA,2257 MARKET ST ,San Francisco,CA,94114,37.764947,-122.43201200000001,+14156266416,94114,3
1156,5006,LA MEJOR BAKERY,3329 24TH ST ,San Francisco,CA,94110,37.752156,-122.41916,+14157240251,94110,4
1157,5010,LATTE EXPRESS,48 05TH ST ,San Francisco,CA,94103,37.783225,-122.407252,+14152847328,94103,3
1158,5011,STARBUCKS COFFEE,1231 MARKET ST ,San Francisco,CA,94103,37.778357,-122.415182,+14155221438,94103,3
1159,5016,THE CRAB STATION OF FISHERMAN'S WHARF, FOOT OF TAYLOR ST #2,San Francisco,CA,94133,37.795202,-122.413169,+14158060881,94133,4
1160,5017,COLLEGE MARKET,995 ELLIS ST ,San Francisco,CA,94109,37.783613,-122.422397,+14156738618,94109,2
1161,5019,PEET'S COFFEE & TEA,2300 16TH ST #240,San Francisco,CA,94103,37.765708000000004,-122.409002,+14155656713,94103,2
1162,5025,PIZZA HUT,3349 MISSION ST ,San Francisco,CA,94110,37.743313,-122.42136299999999,+14154742600,94110,5
1163,5032,MITCHELLS ICE CREAM,688 SAN JOSE AVE,San Francisco,CA,94110,37.744122,-122.422722,+14156482300,94110,3
1164,5033,DESTINATION BAKING COMPANY,598 CHENERY ST ,San Francisco,CA,94131,37.734619,-122.432379,+14154690730,94131,4
1165,5038,MARINA DELI,2299 CHESTNUT ST ,San Francisco,CA,94123,37.800194,-122.440927,+14153467800,94123,2
1166,5039,PRESIDIO THEATRE,2340 CHESTNUT ST ,San Francisco,CA,94123,37.800128,-122.44191399999998,+14157762388,94123,2
1167,5049,LEE'S DELI,117 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.787113,-122.400052,+14158829115,94105,1
1168,5053,JAVA TRADING CO,100 5TH ST ,San Francisco,CA,94103,37.782659,-122.40655500000001,+14152439723,94103,3
1169,5071,CAFE-ROSSO,1600 HOLLOWAY AVE ,San Francisco,CA,94132,37.720851,-122.477084,+14154050923,94132,3
1170,5074,NOAH'S NEW YORK BAGELS #2105,1521 SLOAT BLVD,San Francisco,CA,94132,37.733944,-122.49043799999998,+14157311700,94132,4
1171,5077,SEAKOR DELI,5957 GEARY BLVD ,San Francisco,CA,94121,37.780054,-122.483181,+14153878660,94121,3
1172,5083,AMC-LEVEL #2,1000 VAN NESS AVE #2,San Francisco,CA,94109,37.784784,-122.421052,+14155530515,94109,3
1173,5084,AMC-LEVEL #4,1000 VAN NESS AVE #4,San Francisco,CA,94109,37.784784,-122.421052,+14154400179,94109,2
1174,5085,AMC-LEVEL #7,1000 VAN NESS AVE #7,San Francisco,CA,94109,37.784784,-122.421052,+14154400179,94109,2
1175,5090,SUNSET SUPERMARKET,2425 IRVING ST,San Francisco,CA,94122,37.763221,-122.483832,+14156648264,94122,3
1176,5091,CRAB CAKE & SWEET,PIER 39  SPACE K-01,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,,94133,3
1177,5096,POPEYES-GENEVA & MISSION,890 GENEVA AVE ,San Francisco,CA,94112,37.716643,-122.44118700000001,+14152392089,94112,4
1178,5104,IN-N-OUT BURGER,333 JEFFERSON ST ,San Francisco,CA,94133,37.807922999999995,-122.41788700000001,+14159299285,94133,3
1179,5118,KFC,1150 TARAVAL ST ,San Francisco,CA,94116,37.742948,-122.47873200000001,+14157313314,94116,2
1180,5124,PIZZA HUT #758280,728 GEARY ST ,San Francisco,CA,94109,37.786477000000005,-122.415454,+14154579444,94109,3
1181,5129,LATTE EXPRESS,648 04TH ST ,San Francisco,CA,94107,37.777702000000005,-122.39585,+14153488898,94107,2
1182,5136,TACO BELL,7 DRUMM ST,San Francisco,CA,94111,37.793874,-122.396464,+14159895537,94111,2
1183,5144,POPEYES CHICKEN & BISCUIT,599 DIVISADERO ST ,San Francisco,CA,94117,37.774873,-122.437804,+14153463088,94117,2
1184,5150,KENTUCKY FRIED CHICKEN,200 DUBOCE ST ,San Francisco,CA,94103,37.769758,-122.42478200000001,+14154311613,94103,4
1185,5156,MCDONALDS,302 POTRERO AVE ,San Francisco,CA,94110,37.765507,-122.40756499999999,+14158613295,94110,2
1186,5168,CONGREGATION SHERITH ISRAEL,2266 CALIFORNIA ST ,San Francisco,CA,94115,37.789225,-122.431643,+14153461720,94115,1
1187,5170,BAYVIEW HP MULTI-SERVICE DROP-IN CT,2111 JENNINGS ST ,San Francisco,CA,94124,37.726932,-122.388696,+14156711100,94124,2
1188,5171,CHRIST UNITED PRESBYTERIAN CHU,1700 SUTTER ST ,San Francisco,CA,94115,37.786771,-122.42839,+14155673988,94115,0
1189,5175,NEIGHBORHOOD BAPTIST CHURCH,608 HAYES ST,San Francisco,CA,94102,37.776503999999996,-122.426446,+14156218748,94102,0
1190,5177,JONES MEMORIAL UNITED METHODIST CHURCH,1975 POST ST,San Francisco,CA,94115,37.784955,-122.43425400000001,+14159217653,94115,0
1191,5179,TENDERLOIN CHILDREN'S PLAYGROUND,570 ELLIS ST,San Francisco,CA,94109,37.784564,-122.415617,+14152922162,94109,2
1192,5180,ST. PAULS SCHOOL,1690 CHURCH ST ,San Francisco,CA,94131,37.74385,-122.42673899999998,+14156482055,94131,2
1193,5183,ST MARY'S CATHEDRAL/CONVENTION CENTER,1111 GOUGH ST ,San Francisco,CA,94109,37.784361,-122.424554,+14155672020,94109,1
1194,5185,260 GOLDEN GATE FAMILY RESIDENCE,260 GOLDEN GATE AVE,San Francisco,CA,94102,37.781791999999996,-122.414891,+14152929930,94102,2
1195,5191,HAIGHT ASHBURY FOOD PROGRAM,1525 WALLER ST,San Francisco,CA,94117,37.768731,-122.448908,+14155660366,94117,0
1196,5192,COMING HOME HOSPICE,115 DIAMOND ST ,San Francisco,CA,94107,37.760484999999996,-122.437091,+14158611110,94107,1
1197,5194,CULINARY ARTS & HOSPITALITY,50 PHELAN AVE ,San Francisco,CA,94112,37.723638,-122.45227299999999,+14152393435,94112,2
1198,5196,JEWISH HOME FOR THE AGED,302 SILVER AVE ,San Francisco,CA,94112,37.728659,-122.431174,+14154692283,94112,1
1199,5200,LATINO CUISINE CULINARY ACADEMY,2929 19TH ST ,San Francisco,CA,941102019,37.760373,-122.411153,+14156485220,94110,3
1200,5206,WESTERN ADDITION SENIOR CITIZEN SERVICE,1390 TURK ST ,San Francisco,CA,94115,37.780567,-122.43196499999999,,94115,1
1202,5209,HOME FOR ELDERLY,380 CLEMENTINA ST ,San Francisco,CA,94103,37.781075,-122.403552,+14154954951,94103,1
1203,5210,FIRST BAPTIST CHURCH,22 WALLER ST ,San Francisco,CA,94102,37.772017,-122.4241,+14158633382,94102,2
1204,5211,"WATTIS ROOM, THE",201 VAN NESS AVE,San Francisco,CA,94102,37.777282,-122.419751,+14155524089,94102,2
1205,5212,MARTIN DE PORRES HOUSE OF HOSP,225 POTRERO AVE ,San Francisco,CA,94103,37.766759,-122.40757099999999,+14155520240,94103,2
1206,5213,"MEALS ON WHEELS OF SF, INC.",1375 FAIRFAX AVE ,San Francisco,CA,94124,37.739891,-122.3848,+14159201111,94124,3
1207,5214,SAN FRANCISCO CHRISTIAN ACADEMY,302 EDDY ST,San Francisco,CA,94102,37.783988,-122.412681,+14156732992,94102,1
1208,5215,SAN FRANCISCO RESCUE MISSION CAFE,226 JONES ST,San Francisco,CA,94102,37.783274,-122.412392,+14152921770,94102,2
1209,5219,SALVATION ARMY GATEWAY,407 09TH ST ,San Francisco,CA,94103,37.772473,-122.409879,+14152526100,94103,2
1210,5221,PETER CLAVER COMMUNITY,1340 GOLDEN GATE AVE,San Francisco,CA,94115,37.779531,-122.43262800000001,+14157493800,94115,1
1211,5225,JEWISH FAMILY & CHILDREN'S SERVICES,2534 JUDAH ST ,San Francisco,CA,94122,37.761215,-122.48916100000001,+14154492900,94122,2
1212,5226,PROJECT OPEN HAND,730 POLK ST,San Francisco,CA,94109,37.783583,-122.419191,+14154472460,94109,2
1213,5227,LARKIN STREET YOUTH CENTER,869 ELLIS ST,San Francisco,CA,94109,37.783845,-122.420429,+14157492968,94109,3
1214,5232,GLOBAL GOURMET CATERING,1030 ILLINOIS ST ,San Francisco,CA,94107,37.758887,-122.38749299999999,+14157010001,94107,2
1215,5243,CHRISTOPHER'S CATERING,1643 JERROLD AVE ,San Francisco,CA,94124,37.739197,-122.390225,+14156413850,94124,4
1216,5252,DAY DARMET CATERING,1068 REVERE AVE ,San Francisco,CA,94124,37.726079999999996,-122.38020700000001,+14158219951,94124,3
